"","rowid","X","chosenDice","totalWin","state","stateTime","MR","MG","isPurseFull_1","isPurseFull_2","VA","VB","chosenNet","chosenDevalued","rwd_devalued","winCurr","chosenRed","chosenGreen","prefT","vDiff","subject_nr","allTrialIndex","stateName","correctDice","correct"
"158",158,158,2,0,19,1,1,1,0,0,0.992553357575475,0.0253394089209702,0.0102112217942139,0.0102112217942139,0,0,0.0102112217936359,5.77905130345696e-13,0.75,0,"07",158,"fill",1,0
"159",159,159,2,1,19,2,1,1,0,0,0.992553357575475,0.0102112217942139,0.601136996715067,0.601136996715067,1,1,0.601136996714834,2.32882995825935e-13,0,0,"07",159,"fill",1,0
"160",160,160,2,1,19,3,1,1,0,0,0.992553357573358,0.601136996715067,0.839267024548544,0.839267024548544,1,1,0.839267024548451,9.38467006036439e-14,0,0,"07",160,"fill",1,0
"161",161,161,2,0,19,4,1,1,0,0,0.992553357572505,0.839267024548544,0.338206063091821,0.338206063091821,0,0,0.338206063091783,3.78181463311852e-14,0,0,"07",161,"fill",1,0
"162",162,162,1,1,19,5,1,1,0,0,0.992553357572505,0.338206063091821,0.996999167672517,0.996999167672517,1,2,2.32061407402563e-13,0.996999167672285,0,0,"07",162,"fill",1,1
"163",163,163,1,1,19,6,1,1,0,1,0.996999167672517,0.338206063091798,0.998790730890419,0.998790730890419,1,2,9.35156186261294e-14,0.998790730890325,0,0,"07",163,"fill",1,1
"164",164,164,1,0,20,1,1,0,0,1,9.35156186261294e-14,0.338206063091783,0.402490591273686,3.76847276111585e-14,0,0,3.76847276111585e-14,0.402490591273648,0,0.402490591273648,"07",164,"extinction",2,0
"165",165,165,1,0,20,2,1,0,0,1,3.76847276111585e-14,0.338206063091783,0.162194813241228,1.51861123948167e-14,0,0,1.51861123948167e-14,0.162194813241213,0,0.162194813241213,"07",165,"extinction",2,0
"166",166,166,2,0,20,3,1,0,0,1,1.51861123948167e-14,0.338206063091783,0.136289569071997,0.136289569071994,0,0,0.136289569071994,2.47482176022801e-15,0,2.47024622979097e-15,"07",166,"extinction",2,1
"167",167,167,1,0,20,4,1,0,0,1,1.51861123948167e-14,0.136289569071994,0.0653609252308424,6.11966768202719e-15,0,0,6.11966768202719e-15,0.0653609252308363,0,0.0653609252308363,"07",167,"extinction",2,0
"168",168,168,2,0,20,5,1,0,0,1,6.11966768202719e-15,0.136289569071994,0.0549216843365382,0.0549216843365372,0,0,0.0549216843365372,9.97298475810988e-16,0,9.99200722162641e-16,"07",168,"extinction",2,1
"169",169,169,2,0,20,6,1,0,0,1,6.11966768202719e-15,0.0549216843365372,0.022132225018401,0.0221322250184006,0,0,0.0221322250184006,4.01889245455513e-16,0,4.02455846426619e-16,"07",169,"extinction",2,1
"170",170,170,1,0,20,7,1,0,0,1,6.11966768202719e-15,0.0221322250184006,0.0263390083915819,2.46609083120119e-15,0,0,2.46609083120119e-15,0.0263390083915794,0,0.0263390083915794,"07",170,"extinction",2,0
"171",171,171,1,0,20,8,1,0,0,1,2.46609083120119e-15,0.0221322250184006,0.010614038289722,9.93780104366709e-16,0,0,9.93780104366709e-16,0.010614038289721,0,0.010614038289721,"07",171,"extinction",2,0
"172",172,172,2,1,21,1,1,0,0,1,9.93780104366709e-16,0.0221322250184006,0.605940897560243,0.605940897560242,1,1,0.605940897560242,1.61952484166247e-16,0,1.11022302462516e-16,"07",172,"reinstatement",2,1
"173",173,173,2,1,21,2,1,0,0,1,4.00471419519477e-16,0.605940897560242,0.841202890422942,0.841202890422942,1,1,0.841202890422942,6.52632719690975e-17,0,1.11022302462516e-16,"07",173,"reinstatement",2,1
"174",174,174,2,0,21,3,1,0,0,1,1.61381131647978e-16,0.841202890422942,0.338986174256567,0.338986174256567,0,0,0.338986174256567,2.62996562852358e-17,0,0,"07",174,"reinstatement",2,1
"175",175,175,2,1,21,4,1,0,0,1,1.61381131647978e-16,0.338986174256567,0.733626036630945,0.733626036630945,1,1,0.733626036630945,1.05981802605461e-17,0,0,"07",175,"reinstatement",2,1
"176",176,176,2,1,21,5,1,0,0,1,6.50330295311257e-17,0.733626036630945,0.892657179626862,0.892657179626862,1,1,0.892657179626862,4.27083242521633e-18,0,0,"07",176,"reinstatement",2,1
"177",177,177,2,1,21,6,1,0,0,1,2.6206873671091e-17,0.892657179626862,0.956743215665955,0.956743215665955,1,1,0.956743215665955,1.72105108196558e-18,0,0,"07",177,"reinstatement",2,1
"178",178,178,2,0,21,7,1,0,0,1,1.05607909175415e-17,0.956743215665955,0.385546371888314,0.385546371888314,0,0,0.385546371888314,6.93545550803218e-19,0,0,"07",178,"reinstatement",2,1
"179",179,179,1,1,21,8,1,0,0,1,1.05607909175415e-17,0.385546371888314,0.601299322860511,4.25576534628996e-18,0,2,4.25576534628996e-18,0.601299322860511,0,0.601299322860511,"07",179,"reinstatement",2,0
"180",180,180,2,0,22,1,1,0,0,0,4.25576534628996e-18,0.385546371888314,0.155366667296172,0.155366667296172,0,0,0.155366667296172,1.12625685849656e-19,0.875,0,"07",180,"post",3,0
"181",181,181,1,0,22,2,1,1,0,0,0.601299322860511,0.155366667296172,0.242310338397751,0.242310338397751,0,0,1.7149793821407e-18,0.242310338397751,0,0,"07",181,"post",3,0
"182",182,182,2,1,22,3,1,1,0,0,0.242310338397751,0.155366667296172,0.65963143331701,0.65963143331701,1,1,0.65963143331701,4.53856623697542e-20,0,0,"07",182,"post",3,0
"183",183,183,2,1,22,4,1,1,0,0,0.242310338397751,0.65963143331701,0.862838989772079,0.862838989772079,1,1,0.862838989772079,1.82894189118726e-20,0,0,"07",183,"post",3,0
"184",184,184,2,0,1,1,1,1,0,0,0.242310338397751,0.862838989772079,0.347705044136474,0.347705044136474,0,0,0.347705044136474,7.37023162532669e-21,0,0,"07",184,"learning",1,0
"185",185,185,2,0,1,2,1,1,0,0,0.242310338397751,0.347705044136474,0.140117448505523,0.140117448505523,0,0,0.140117448505523,2.97004046288774e-21,0,0,"07",185,"learning",1,0
"186",186,186,1,1,1,3,1,1,0,0,0.242310338397751,0.140117448505523,0.694667811315815,0.694667811315815,1,1,0.5970221,0.097645711315815,0,0,"07",186,"learning",1,1
"187",187,187,2,0,1,4,1,1,0,0,0.694667811315815,0.056464235152114,0.0227538389067051,0.0227538389067051,0,0,0.0227538389067051,1.19686066864953e-21,0,0,"07",187,"learning",1,0
"188",188,188,1,1,1,5,1,1,0,0,0.694667811315815,0.0227538389067051,0.876957875801643,0.876957875801643,1,1,0.83760881211159,0.0393490636900534,0,0,"07",188,"learning",1,1
"189",189,189,1,1,1,6,1,1,0,0,0.876957875801643,0.00916929421956231,0.950416743179007,0.950416743179007,1,1,0.934559940126223,0.015856803052784,0,0,"07",189,"learning",1,1
"190",190,190,1,1,1,7,1,1,0,0,0.950416743179007,0.00369502292908136,0.980019043291116,0.980019043291116,1,1,0.973629102096191,0.00638994119492447,0,0,"07",190,"learning",1,1
"191",191,191,1,0,1,8,1,1,0,0,0.980019043291116,0.00148901258041305,0.394926016025463,0.394926016025463,0,0,0.392351010941609,0.00257500508385415,0,0,"07",191,"learning",1,1
"192",192,192,2,0,1,9,1,1,0,0,0.394926016025463,0.00148901258041305,0.000600039162728434,0.000600039162728434,0,0,0.000600039162728434,4.82308398844982e-22,0,0,"07",192,"learning",1,0
"193",193,193,2,0,1,10,1,1,0,0,0.394926016025463,0.000600039162728434,0.000241802521714063,0.000241802521714063,0,0,0.000241802521714063,1.94359625718913e-22,0,0,"07",193,"learning",1,0
"194",194,194,1,1,1,11,1,1,0,0,0.394926016025463,0.000241802521714063,0.756168556593307,0.756168556593307,1,1,0.755130886452126,0.00103767014118087,0,0,"07",194,"learning",1,1
"195",195,195,2,0,1,12,1,1,0,0,0.756168556593307,9.74410724150373e-05,3.92665987355597e-05,3.92665987355597e-05,0,0,3.92665987355597e-05,7.83226338169937e-23,0,0,"07",195,"learning",1,0
"196",196,196,2,0,1,13,1,1,0,0,0.756168556593307,3.92665987355597e-05,1.58235714985985e-05,1.58235714985985e-05,0,0,1.58235714985985e-05,3.15622904980411e-23,0,0,"07",196,"learning",1,0
"197",197,197,2,0,1,14,1,1,0,0,0.756168556593307,1.58235714985985e-05,6.37654961300507e-06,6.37654961300507e-06,0,0,6.37654961300507e-06,1.27189055440906e-23,0,0,"07",197,"learning",1,0
"198",198,198,2,0,1,15,1,1,0,0,0.756168556593307,6.37654961300507e-06,2.5696085722946e-06,2.5696085722946e-06,0,0,2.5696085722946e-06,5.12543784645597e-24,0,0,"07",198,"learning",1,0
"199",199,199,2,1,1,16,1,1,0,0,0.756168556593307,2.5696085722946e-06,0.597023135495466,0.597023135495466,1,2,1.03549546628527e-06,0.5970221,0,0,"07",199,"learning",1,0
"200",200,200,1,1,1,17,1,1,0,0,0.755549044586512,0.597023135495466,0.901491667334479,0.901491667334479,1,1,0.901323158847616,0.000168508486862696,0,0,"07",200,"learning",1,1
"201",201,201,1,1,1,18,1,1,0,0,0.901491667334479,0.597022517281788,0.960303318969947,0.960303318969947,1,1,0.960235413773779,6.79051961681067e-05,0,0,"07",201,"learning",1,1
"202",202,202,1,1,1,19,1,1,0,0,0.960303318969947,0.597022268155339,0.984003114841539,0.984003114841539,1,1,0.983975750548189,2.73642933509117e-05,0,0,"07",202,"learning",1,1
"203",203,203,1,1,1,20,1,1,0,0,0.984003114841539,0.597022167762885,0.993553608812302,0.993553608812302,1,1,0.993542581606833,1.10272054695344e-05,0,0,"07",203,"learning",1,1
"204",204,204,2,1,2,1,1,1,0,0,0.993553608812302,0.597022127306945,0.837608823115685,0.837608823115685,1,2,1.10040954406808e-08,0.83760881211159,0,0,"07",204,"learning",2,1
"205",205,205,2,1,2,2,1,1,0,0,0.993547025326936,0.837608823115685,0.93455994456063,0.93455994456063,1,2,4.43440727208512e-09,0.934559940126223,0,0,"07",205,"learning",2,1
"206",206,206,1,0,2,3,1,1,0,0,0.993544372327828,0.93455994456063,0.400376424717486,0.400376424717486,0,0,0.4003757030965,7.21620986166768e-07,0,0,"07",206,"learning",2,0
"207",207,207,2,1,2,4,1,1,0,0,0.400376424717486,0.93455994456063,0.973629103883159,0.973629103883159,1,2,1.78696813024959e-09,0.973629102096191,0,0,"07",207,"learning",2,1
"208",208,208,2,1,2,5,1,1,0,0,0.40037599389381,0.973629103883159,0.989373111661717,0.989373111661717,1,2,7.20108664494906e-10,0.989373110941609,0,0,"07",208,"learning",2,1
"209",209,209,2,1,2,6,1,1,0,0,0.400375820281389,0.989373111661717,0.995717598853904,0.995717598853904,1,2,2.90187877389962e-10,0.995717598563717,0,0,"07",209,"learning",2,1
"210",210,210,2,1,2,7,1,1,0,0,0.400375750319421,0.995717598853904,0.998274286979189,0.998274286979189,1,2,1.16939301436064e-10,0.99827428686225,0,0,"07",210,"learning",2,1
"211",211,211,1,0,2,8,1,1,0,0,0.400375722126294,0.998274286979189,0.161342567713437,0.161342567713437,0,0,0.161342560044851,7.66858616220117e-09,0,0,"07",211,"learning",2,0
"212",212,212,1,1,3,1,1,1,0,0,0.161342567713437,0.998274286979189,0.662039589117769,0.662039589117769,1,1,0.662039586027498,3.09027074761289e-09,0.75,0,"07",212,"learning",1,1
"213",213,213,2,1,3,2,1,1,0,0,0.662039589117769,0.998274286909373,0.999304575762737,0.999304575762737,1,2,1.89899120710433e-11,0.999304575743747,0,0,"07",213,"learning",1,0
"214",214,214,2,0,3,3,1,1,0,0,0.662039587272809,0.999304575762737,0.402697659401259,0.402697659401259,0,0,7.65251488757369e-12,0.402697659393606,0,0,"07",214,"learning",1,0
"215",215,215,2,0,3,4,1,1,0,0,0.662039587272809,0.402697659401259,0.162278257120434,0.162278257120434,0,0,3.08379437911318e-12,0.162278257117351,0,0,"07",215,"learning",1,0
"216",216,216,1,0,3,5,1,1,0,0,0.662039587272809,0.162278257120434,0.266787322596063,0.266787322596063,0,0,0.266787322094231,5.01832737601662e-10,0,0,"07",216,"learning",1,1
"217",217,217,1,1,3,6,1,1,0,0,0.266787322596063,0.162278257120434,0.704531495006384,0.704531495006384,1,1,0.704531494804157,2.02227502749969e-10,0,0,"07",217,"learning",1,1
"218",218,218,1,1,3,7,1,1,0,0,0.704531495006384,0.162278257118593,0.880932722341533,0.880932722341533,1,1,0.88093272226004,8.14932143804266e-11,0,0,"07",218,"learning",1,1
"219",219,219,1,1,3,8,1,1,0,0,0.880932722341533,0.162278257117851,0.952018518490474,0.952018518490474,1,1,0.952018518457634,3.28399643952741e-11,0,0,"07",219,"learning",1,1
"220",220,220,1,1,3,9,1,1,0,0,0.952018518490474,0.162278257117552,0.980664523342402,0.980664523342402,1,1,0.980664523329169,1.32337798880823e-11,0,0,"07",220,"learning",1,1
"221",221,221,2,0,3,10,1,1,0,0,0.980664523342402,0.162278257117432,0.0653945512688428,0.0653945512688428,0,0,3.27711407457265e-14,0.06539455126881,0,0,"07",221,"learning",1,0
"222",222,222,1,1,3,11,1,1,0,0,0.980664523342402,0.0653945512688428,0.992208230221022,0.992208230221022,1,1,0.992208230215689,5.33292082836165e-12,0,0,"07",222,"learning",1,1
"223",223,223,1,1,4,1,1,1,0,0,0.992208230221022,0.0653945512688232,0.996860088977184,0.996860088977184,1,1,0.996860088975035,2.14904923627944e-12,0.75,0,"07",223,"fill",1,1
"224",224,224,1,1,4,2,1,1,0,0,0.996860088977184,0.0653945512688153,0.998734685249839,0.998734685249839,1,1,0.998734685248973,8.66019348232492e-13,0,0,"07",224,"fill",1,1
"225",225,225,1,1,4,3,1,1,0,0,0.998734685249839,0.0653945512688122,0.999490106119141,0.999490106119141,1,1,0.999490106118792,3.48986658310098e-13,0,0,"07",225,"fill",1,1
"226",226,226,1,1,4,4,1,1,0,0,0.999490106119141,0.0653945512688109,0.999794524034669,0.999794524034669,1,1,0.999794524034528,1.40633910693821e-13,0,0,"07",226,"fill",1,1
"227",227,227,1,1,4,5,1,1,1,0,0.999794524034669,0.0653945512688104,0.99991719772699,0.99991719772699,1,1,0.999917197726934,5.66723580001835e-14,0,0,"07",227,"fill",1,1
"228",228,228,2,0,5,1,0,1,1,0,5.66723580001835e-14,0.06539455126881,0.0263525589417474,0.0263525589417474,0,0,5.65535881239713e-17,0.0263525589417474,0,5.55111512312578e-17,"07",228,"extinction",2,1
"229",229,229,1,0,5,2,0,1,1,0,5.66723580001835e-14,0.0263525589417474,0.402944532513907,2.28377078149622e-14,0,0,0.402944532513884,2.28377078149622e-14,0,0.402944532513884,"07",229,"extinction",2,0
"230",230,230,2,0,5,3,0,1,1,0,2.28377078149622e-14,0.0263525589417474,0.0106194988619716,0.0106194988619716,0,0,2.27898461796629e-17,0.0106194988619716,0,2.25514051876985e-17,"07",230,"extinction",2,1
"231",231,231,1,0,5,4,0,1,1,0,2.28377078149622e-14,0.0106194988619716,0.162377741528936,9.20309153608704e-15,0,0,0.162377741528927,9.20309153608704e-15,0,0.162377741528927,"07",231,"extinction",2,0
"232",232,232,1,0,5,5,0,1,1,0,9.20309153608704e-15,0.0106194988619716,0.0654346412880734,3.70864250072013e-15,0,0,0.0654346412880697,3.70864250072013e-15,0,0.0654346412880697,"07",232,"extinction",2,0
"233",233,233,1,0,5,6,0,1,1,0,3.70864250072013e-15,0.0106194988619716,0.0263687143335211,1.49450096679095e-15,0,0,0.0263687143335196,1.49450096679095e-15,0,0.0263687143335196,"07",233,"extinction",2,0
"234",234,234,2,0,5,7,0,1,1,0,1.49450096679095e-15,0.0106194988619716,0.00427942335044971,0.0042794233504497,0,0,9.18380435480357e-18,0.0042794233504497,0,9.54097911787244e-18,"07",234,"extinction",2,1
"235",235,235,2,0,5,8,0,1,1,0,1.49450096679095e-15,0.0042794233504497,0.00172451303497519,0.00172451303497518,0,0,3.7008701929096e-18,0.00172451303497518,0,3.68628738645072e-18,"07",235,"extinction",2,1
"236",236,236,2,1,6,1,0,1,1,0,1.49450096679095e-15,0.00172451303497518,0.597717040641357,0.597717040641357,1,2,1.4913688985113e-18,0.597717040641357,0,0,"07",236,"reinstatement",2,1
"237",237,237,2,0,6,2,0,1,1,0,6.02250861145385e-16,0.597717040641357,0.240866757831869,0.240866757831869,0,0,6.00988706847399e-19,0.240866757831869,0,0,"07",237,"reinstatement",2,1
"238",238,238,2,1,6,3,0,1,1,0,6.02250861145385e-16,0.240866757831869,0.694086080250895,0.694086080250895,1,2,2.4218516700908e-19,0.694086080250895,0,0,"07",238,"reinstatement",2,1
"239",239,239,2,1,6,4,0,1,1,0,2.42693787297559e-16,0.694086080250895,0.876723451038737,0.876723451038737,1,2,9.75952700124685e-20,0.876723451038737,0,0,"07",239,"reinstatement",2,1
"240",240,240,1,1,6,5,0,1,1,0,9.7800232748217e-17,0.876723451038737,0.607648109127822,3.94113324123877e-17,0,1,0.607648109127822,3.94113324123877e-17,0,0.607648109127822,"07",240,"reinstatement",2,0
"241",241,241,2,1,6,6,0,1,1,0,3.94113324123877e-17,0.876723451038737,0.950322275180343,0.950322275180343,1,2,1.58486118296149e-20,0.950322275180343,0,0,"07",241,"reinstatement",2,1
"242",242,242,1,1,6,7,0,1,1,0,1.58818959717459e-17,0.950322275180343,0.8418908589553,6.40005308671264e-18,0,1,0.8418908589553,6.40005308671264e-18,0,0.8418908589553,"07",242,"reinstatement",2,0
"243",243,243,2,1,6,8,0,1,1,0,6.40005308671264e-18,0.950322275180343,0.979980974775397,0.979980974775397,1,2,2.57367490139347e-21,0.979980974775397,0,0,"07",243,"reinstatement",2,1
"244",244,244,2,0,7,1,0,1,0,0,2.57907995277198e-18,0.979980974775397,0.394910675254942,0.394910675254942,0,0,1.03713410704625e-21,0.394910675254942,0.75,0,"07",244,"post",3,0
"245",245,245,1,0,7,2,1,1,0,0,0.8418908589553,0.394910675254942,0.339263410371003,0.339263410371003,0,0,0.339263410371003,1.03931222330015e-18,0,0,"07",245,"post",3,0
"246",246,246,1,1,7,3,1,1,0,0,0.339263410371003,0.394910675254942,0.733737756658145,0.733737756658145,1,1,0.733737756658145,4.18819857189826e-19,0,0,"07",246,"post",3,0
"247",247,247,1,1,7,4,1,1,0,0,0.733737756658145,0.394910675254942,0.89270220032881,0.89270220032881,1,1,0.89270220032881,1.68775146528656e-19,0,0,"07",247,"post",3,0
"248",248,248,1,0,8,1,1,1,0,0,0.89270220032881,0.394910675254942,0.359739258013883,0.359739258013883,0,0,0.359739258013883,6.801265412031e-20,0,0,"07",248,"learning",2,0
"249",249,249,1,0,8,2,1,1,0,0,0.359739258013883,0.394910675254942,0.144966970741993,0.144966970741993,0,0,0.144966970741993,2.74075965308289e-20,0,0,"07",249,"learning",2,0
"250",250,250,1,0,8,3,1,1,0,0,0.144966970741993,0.394910675254942,0.0584184854389697,0.0584184854389697,0,0,0.0584184854389697,1.10446556940407e-20,0,0,"07",250,"learning",2,0
"251",251,251,2,1,8,4,1,1,0,0,0.0584184854389697,0.394910675254942,0.756162374601819,0.756162374601819,1,2,6.78701180622425e-23,0.756162374601819,0,0,"07",251,"learning",2,1
"252",252,252,2,1,8,5,1,1,0,0,0.0584184854389697,0.756162374601819,0.901738825776054,0.901738825776054,1,2,2.73501576494745e-23,0.901738825776054,0,0,"07",252,"learning",2,1
"253",253,253,2,1,8,6,1,1,0,0,0.0584184854389697,0.901738825776054,0.9604029183597,0.9604029183597,1,2,1.10215090942542e-23,0.9604029183597,0,0,"07",253,"learning",2,1
"254",254,254,2,1,8,7,1,1,0,0,0.0584184854389697,0.9604029183597,0.984043251194463,0.984043251194463,1,2,4.44142458963345e-24,0.984043251194463,0,0,"07",254,"learning",2,1
"255",255,255,2,1,8,8,1,1,0,0,0.0584184854389697,0.984043251194463,0.993569782875517,0.993569782875517,1,2,1.78979595413885e-24,0.993569782875517,0,0,"07",255,"learning",2,1
"256",256,256,2,1,8,9,1,1,0,0,0.0584184854389697,0.993569782875517,0.997408764606632,0.997408764606632,1,2,7.21248215027371e-25,0.997408764606632,0,0,"07",256,"learning",2,1
"257",257,257,1,0,9,1,1,1,0,0,0.0584184854389697,0.997408764606632,0.0235413585833766,0.0235413585833766,0,0,0.0235413585833766,1.9059907433137e-23,0.75,0,"07",257,"fill",2,0
"258",258,258,1,0,9,2,1,1,0,0,0.0235413585833766,0.997408764606632,0.00948664724507608,0.00948664724507608,0,0,0.00948664724507608,7.68072147159995e-24,0,0,"07",258,"fill",2,0
"259",259,259,2,1,9,3,1,1,0,1,0.00948664724507608,0.997408764606632,0.998955789402775,0.998955789402775,1,2,2.90647091070478e-25,0.998955789402775,0,0,"07",259,"fill",2,1
"260",260,260,2,0,10,1,1,0,0,1,0.00948664724507608,2.90647091070478e-25,0.402557106206372,1.1712435440069e-25,0,0,1.1712435440069e-25,0.402557106206372,0,0.402557106206372,"07",260,"extinction",1,0
"261",261,261,2,0,10,2,1,0,0,1,0.00948664724507608,1.1712435440069e-25,0.162221617289121,4.71985263752458e-26,0,0,4.71985263752458e-26,0.162221617289121,0,0.162221617289121,"07",261,"extinction",1,0
"262",262,262,2,0,10,3,1,0,0,1,0.00948664724507608,4.71985263752458e-26,0.0653717266697736,1.90199630417912e-26,0,0,1.90199630417912e-26,0.0653717266697736,0,0.0653717266697736,"07",262,"extinction",1,0
"263",263,263,1,0,10,4,1,0,0,1,0.00948664724507608,1.90199630417912e-26,0.00382290918486154,0.00382290918486154,0,0,0.00382290918486154,1.24728148361313e-24,0,0,"07",263,"extinction",1,1
"264",264,264,2,0,10,5,1,0,0,1,0.00382290918486154,1.90199630417912e-26,0.0263433611327594,7.66462476465862e-27,0,0,7.66462476465862e-27,0.0263433611327594,0,0.0263433611327594,"07",264,"extinction",1,0
"265",265,265,2,0,10,6,1,0,0,1,0.00382290918486154,7.66462476465862e-27,0.010615792348221,3.08867439195013e-27,0,0,3.08867439195013e-27,0.010615792348221,0,0.010615792348221,"07",265,"extinction",1,0
"266",266,266,2,0,10,7,1,0,0,1,0.00382290918486154,3.08867439195013e-27,0.00427792970732217,1.24466752025184e-27,0,0,1.24466752025184e-27,0.00427792970732217,0,0.00427792970732217,"07",266,"extinction",1,0
"267",267,267,2,0,10,8,1,0,0,1,0.00382290918486154,1.24466752025184e-27,0.0017239111298043,5.01573503509293e-28,0,0,5.01573503509293e-28,0.0017239111298043,0,0.0017239111298043,"07",267,"extinction",1,0
"268",268,268,1,0,11,1,1,0,0,1,0.00382290918486154,5.01573503509293e-28,0.00154054791520622,0.00154054791520622,0,0,0.00154054791520622,5.02626872975305e-25,0,0,"07",268,"reinstatement",1,1
"269",269,269,2,1,11,2,1,0,0,1,0.00154054791520622,5.01573503509293e-28,0.597716798086875,2.02123037139818e-28,0,2,2.02123037139818e-28,0.597716798086875,0,0.597716798086875,"07",269,"reinstatement",1,0
"270",270,270,2,1,11,3,1,0,0,1,0.00154054791520622,2.02123037139818e-28,0.837888760087773,8.14511170482257e-29,0,2,8.14511170482257e-29,0.837888760087773,0,0.837888760087773,"07",270,"reinstatement",1,0
"271",271,271,1,0,11,4,1,0,0,1,0.00154054791520622,8.14511170482257e-29,0.000620806763719179,0.000620806763719179,0,0,0.000620806763719179,3.28919326616732e-26,0,0,"07",271,"reinstatement",1,1
"272",272,272,1,1,11,5,1,0,0,1,0.000620806763719179,8.14511170482257e-29,0.597272271405949,0.597272271405949,1,1,0.597272271405949,1.32547219509425e-26,0,0,"07",272,"reinstatement",1,1
